,title,author,total words,vividness,passive voice,all adverbs,ly-adverbs,non-ly-adverbs,genre,year
14364,Closer to You,Adam Croft,53351.0,27.47,10.85,3.51,1.28,2.23,"['Thriller', 'Mystery']",2020.0

14378,Ice and Blood,Oliver Altair,55164.0,75.38,4.56,1.82,0.36,1.46,['Horror'],2019.0

14384,Lost in Space,Dmitry Raspopov,87466.0,35.15,7.45,3.41,1.36,2.05,['Science Fiction'],2019.0

14412,Fair Game,Gerald Hammond,61120.0,42.85,9.17,3.02,1.13,1.89,"['Mystery', 'Amazon']",1982.0

14416,Lost At Sea,Erica Boyce,79249.0,50.0,7.32,2.96,1.09,1.87,"['Fiction', 'Contemporary', 'Young Adult']",2020.0

14452,Blood Money,Robert Brown,44590.0,44.49,8.35,2.66,0.71,1.95,[],2019.0

14454,The Queens Assassin,Milissa de la Cruz,96454.0,55.06,8.1,3.16,0.99,2.17,[],

14503,The Inimitable Jeeves,P. G. Wodehouse,67917.0,35.68,8.71,3.41,1.35,2.07,"['Fiction', 'Humor', 'Classics', 'Comedy', 'Short Stories', 'Audiobook', 'British Literature']",1923.0

14508,The Piper,Charles Todd,10785.0,52.5,7.46,2.67,0.83,1.85,"['Mystery', 'Historical Fiction', 'Historical Mystery', 'Fiction', 'Short Stories', 'Crime', 'Mystery Thriller']",2017.0

14514,"Thank You, Jeeves",P. G. Wodehouse,65619.0,34.08,9.52,3.7,1.41,2.29,"['Fiction', 'Classics', 'Humor']",

14523,Princess of Lost Memories,J. R. Rain & H. P. Mallory,49471.0,38.33,9.19,3.59,1.36,2.23,[],2021.0

14524,Hammered,Jasinda Wilder,72298.0,57.34,7.99,3.57,1.21,2.36,"['Romance', 'Contemporary Romance', 'Contemporary', 'Erotica', 'Adult', 'Amazon', 'Audiobook']",2018.0

14543,Determination,Andrew Dobell,39991.0,39.19,7.64,2.79,0.87,1.92,[],2019.0

14544,The Good Girl's Guide to Great Sex,Shelia Wray Gregoire,78783.0,29.85,9.86,4.34,1.51,2.83,[],

14546,Realm of Darkness,Paul Doherty,85903.0,48.81,7.13,3.64,1.22,2.42,"['Mystery', 'Historical Mystery', 'Historical Fiction']",2022.0

14566,Glow,Tim Jordan,118402.0,66.76,4.76,2.17,0.84,1.33,"['Science Fiction', 'Fantasy', 'Cyberpunk', 'Adult', 'Science Fiction Fantasy']",2021.0

14574,Phoenix,Chuck Palahniuk,5839.0,70.39,8.46,2.06,0.62,1.44,"['Fiction', 'Short Stories', 'Horror', 'Humor', 'Dark', 'Contemporary', 'Thriller']",2013.0

14581,Niles Myde,A. D. H. Thomas,68249.0,39.08,8.69,2.3,0.74,1.56,[],2020.0

14604,Forbidden,Adrienne Woods,49602.0,40.24,9.38,2.62,0.82,1.8,"['Fantasy', 'Werewolves', 'Retellings', 'Paranormal']",

14625,The Roma,Charles River Editors,13600.0,41.54,4.42,2.92,1.46,1.46,"['Nonfiction', 'History']",2020.0

14627,Trapped,Nick Louth,57882.0,50.66,8.23,3.12,1.1,2.02,"['Crime', 'Fiction']",2019.0

14639,The Storyteller's Death,Ann Davila Cardinal,83881.0,57.6,6.7,2.72,0.85,1.87,"['Mystery', 'Magical Realism', 'Fiction', 'Fantasy', 'Historical Fiction', 'Mystery Thriller', 'Young Adult']",2022.0

14646,Executive,Piers Anthony,95210.0,27.49,9.85,3.78,1.62,2.16,"['Science Fiction', 'Fiction', 'Fantasy', 'Space Opera', 'Science Fiction Fantasy', 'Space', 'American']",1985.0

14647,Death of an Honest Man,M. C. Beaton,54633.0,47.02,8.88,2.61,0.84,1.77,"['Mystery', 'Fiction', 'Cozy Mystery', 'Scotland', 'Crime', 'Audiobook', 'British Literature']",2018.0

14648,Goosebumps: Night of the Living Dummy II,R. L. Stine,21006.0,57.05,6.82,3.07,1.29,1.79,"['Horror', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Mystery']",1995.0

14649,The Art of Non-Fiction,Ayn Rand,66446.0,16.01,9.11,3.74,1.55,2.19,[],

14650,The Blackshade Machine,William D. Latoria,200012.0,31.99,8.53,3.45,1.47,1.98,[],

14654,The Rescuer,Joyce Carol Oates,24407.0,55.35,8.3,3.38,1.37,2.01,['Fiction'],2012.0

14661,The Arctic Event,Robert Ludlum,125864.0,55.84,6.23,2.69,1.19,1.5,[],

14680,The Executioner: Cold Fury,Don Pendleton,52697.0,50.75,6.96,2.67,0.84,1.83,[],

14703,Automathew's Friend,Stanislaw Lem,6639.0,40.84,7.82,5.11,1.9,3.21,[],

14724,Origins,Ricky Black,72928.0,41.65,9.1,2.68,0.85,1.83,[],

14729,We Will Destroy Your Planet,David McIntee,62860.0,39.4,8.33,3.77,1.71,2.05,"['Science Fiction', 'Humor', 'Science Fiction Fantasy', 'Fiction', 'War']",2013.0

14748,The Killing Moon,N. K. Jemisin,102604.0,44.85,6.79,3.04,1.01,2.04,"['Fantasy', 'Fiction', 'High Fantasy', 'Adult', 'Epic Fantasy', 'Science Fiction Fantasy', 'Science Fiction']",2012.0

14792,Simon Says,Adam Dark & Matthew Thrush,30893.0,63.79,7.3,1.95,0.48,1.47,"['Horror', 'Fantasy', 'Amazon']",2018.0

14794,Survivors,T. J. Brearton,91516.0,45.85,8.39,2.53,0.83,1.7,"['Thriller', 'Crime', 'Mystery', 'Mystery Thriller']",2014.0

14811,The Girl on Camera,Morgan Dun-Campbell,79892.0,54.19,7.97,3.6,1.41,2.19,[],

14812,Wakers,Ron Collins,51998.0,45.61,8.02,2.91,0.9,2.01,[],

14816,The Balance,L. J. Jackson,27180.0,64.81,6.39,2.2,0.34,1.87,[],2019.0

14827,Acts Of War,Tom Clancy,125741.0,42.88,8.14,2.55,1.01,1.54,"['Fiction', 'Thriller', 'Action', 'Military Fiction', 'Crime', 'Adventure', 'Mystery']",1997.0

14833,Tempest,Yoshiki Tanaka,84093.0,33.32,8.43,3.18,1.34,1.84,"['Science Fiction', 'Light Novel', 'Fiction', 'War', 'Space Opera', 'Science Fiction Fantasy', 'Literature']",1986.0

14850,Pendragon: The Never War,D. J. MacHale,98694.0,39.25,9.6,2.93,0.96,1.97,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Middle Grade']",2003.0

14851,Murder Book,Thomas Perry,112524.0,43.38,8.28,2.61,0.63,1.98,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Suspense', 'Mystery Thriller', 'Audiobook']",2023.0

14871,A Sinner's Prayer,M. P. Wright,91078.0,62.27,5.43,2.27,0.68,1.59,['Historical Fiction'],2019.0

14899,Never Say Goodbye,Richard Parker,55499.0,43.38,9.66,3.04,1.18,1.86,"['Mystery', 'Crime', 'Psychological Thriller', 'Thriller', 'Detective']",2018.0

14902,Living to Tell the Tale,Gabriel Garcia Marquez,188234.0,35.06,6.2,1.63,0.03,1.59,[],

14911,The House,John Mayer,126153.0,42.03,7.63,2.97,0.98,1.99,[],2015.0

14914,Remnants of the Order,Hamish Spiers,84595.0,36.43,8.7,3.61,0.63,2.98,[],

14921,Deadly,Craig Halloran,73783.0,60.67,7.5,2.11,0.56,1.55,[],2018.0

14922,An Emperor's Gamble,J. D. L. Rosell,136373.0,48.36,7.14,3.11,1.05,2.06,['Fantasy'],2021.0

14923,The Rules and Regulations for Mediating Myths and Magic,F. T. Lukens,72128.0,55.3,7.94,2.47,0.92,1.55,"['Fantasy', 'Young Adult', 'LGBT', 'Romance', 'Urban Fantasy', 'Queer', 'Paranormal']",2017.0

14965,Pendragon: The Lost City of Faar,D. J. MacHale,117891.0,41.71,9.52,3.16,1.05,2.11,"['Fantasy', 'Young Adult', 'Fiction', 'Science Fiction', 'Adventure', 'Childrens', 'Middle Grade']",2003.0

14974,Consumed,J. R. Ward,106648.0,49.3,8.62,2.36,0.6,1.76,"['Romance', 'Contemporary', 'Romantic Suspense', 'Contemporary Romance', 'Fiction', 'Suspense', 'Mystery']",2018.0

14987,The Hand That First Held Mine,Maggie O'Farrell,104984.0,65.91,7.39,2.68,0.74,1.94,[],

15000,Rain's Gambit,T. J. Jones,82951.0,40.38,7.58,3.03,1.04,2.0,[],2017.0

15007,Code Veronica,S. D. Perry,59972.0,52.48,7.8,3.41,1.64,1.77,"['Horror', 'Zombies', 'Fiction', 'Science Fiction', 'Video Games', 'Action', 'Fantasy']",2001.0

15031,An Affair of State,Pat Frank,80005.0,32.49,10.07,2.84,0.81,2.03,[],2018.0

15041,True Love,Thich Nhat Hanh,11866.0,26.29,9.94,2.98,0.9,2.08,"['Buddhism', 'Spirituality', 'Nonfiction', 'Philosophy', 'Self Help', 'Religion', 'Love']",2004.0

15058,The Throwaway,Michael Moreci,94571.0,37.71,8.28,2.49,0.88,1.61,[],2018.0

15081,Crazy,William Peter Blatty,40918.0,49.21,7.16,4.12,1.45,2.67,"['Fiction', 'Fantasy', 'Humor', 'Historical Fiction', 'Coming Of Age', 'Mystery', 'Adolescence']",2010.0

15084,The Killing Machine,Terry Persun,49947.0,36.46,8.34,2.94,0.66,2.28,[],2014.0

15088,Duplicity's Child,Fj Harmon,88354.0,42.56,8.74,2.71,0.63,2.08,[],

15092,The Rich Die Young,Carolyn Hart,47612.0,43.32,9.5,3.77,1.45,2.32,"['Mystery', 'Cozy Mystery']",1983.0

15115,The Butlerian Jihad,Brian Herbert & Kevin J. Anderson,187144.0,56.23,6.02,2.68,1.04,1.64,"['Science Fiction', 'Fiction', 'Fantasy', 'Science Fiction Fantasy', 'Space Opera', 'Classics', 'Space']",2002.0

15134,Lurkers,Sandi Tan,84614.0,62.83,6.7,2.86,1.11,1.76,"['Fiction', 'Contemporary', 'Adult', 'Literary Fiction', 'Coming Of Age', 'Adult Fiction', 'Novels']",2021.0

15135,The Janitor's Wife,L. G. Davis,70019.0,38.13,9.51,2.52,0.53,1.99,"['Thriller', 'Fiction']",2021.0

15136,Overdue Justice,M. A. Comley,56510.0,32.68,9.82,2.71,0.76,1.96,['Mystery'],2019.0

15140,Crisis,Robin Cook,139172.0,34.84,9.46,3.18,1.55,1.64,"['Fiction', 'Thriller', 'Mystery', 'Medical', 'Suspense', 'Mystery Thriller', 'Crime']",2006.0

15142,The Wind's Call,T. A. White,132735.0,43.73,8.8,2.77,1.04,1.74,"['Fantasy', 'Romance', 'Fantasy Romance', 'Magic', 'Paranormal', 'Adventure', 'Adult']",2019.0

15144,Do No Harm,Max Allan Collins,87551.0,48.0,7.97,2.83,0.94,1.89,"['Historical Fiction', 'Mystery', 'Crime', 'Historical Mystery', 'Thriller', 'Audiobook', 'Adult Fiction']",2020.0

15150,Without a Trace,Michael Cross,30130.0,43.28,8.28,2.87,1.2,1.66,[],2020.0

15152,Chinook,M. L. Buchman,71227.0,43.55,8.72,3.41,1.17,2.24,"['Thriller', 'Contemporary', 'Military Fiction']",2021.0

15153,Herrick's End,T. M. Blanchet,96781.0,59.87,6.8,3.1,1.03,2.07,"['Fantasy', 'Young Adult', 'Fiction']",2022.0

15167,The First Love,Beverly Lewis,66825.0,46.32,7.09,3.99,1.22,2.77,"['Amish', 'Christian Fiction', 'Fiction', 'Amish Fiction', 'Historical Fiction', 'Romance', 'Adult']",2018.0

15168,Omand's Creek,Don MacDonald,77290.0,51.73,7.79,1.92,0.47,1.45,[],

15219,Blood Feud,S. J. A. Turney,100445.0,54.09,6.69,2.88,1.1,1.78,"['Historical Fiction', 'Historical', 'Fantasy']",2021.0

15234,The Best Minds of My Generation,Allen Ginsberg,113476.0,44.38,6.76,2.97,1.0,1.97,"['Nonfiction', 'History', 'Literature', 'Poetry', 'Biography', 'Literary Criticism', '20th Century']",2004.0

15283,Dead Man's Hand,Stacey Rourke,20284.0,63.19,6.33,2.15,0.95,1.2,"['Fantasy', 'Urban Fantasy']",2019.0

15288,Unity,Jonathan Moeller,102606.0,53.24,6.88,1.93,0.4,1.53,"['Fantasy', 'Fiction']",2018.0

15311,The Right to Remain Silent,Charles Brandt,81390.0,44.35,7.82,2.42,0.84,1.58,[],

15319,Legacies,Jason Anspach & Nick Cole,153151.0,43.11,8.02,2.91,0.88,2.03,"['Science Fiction', 'Fiction', 'Military Fiction', 'Military Science Fiction', 'Fantasy', 'War', 'Space Opera']",2021.0

15333,Changeling,Philippa Gregory,73159.0,49.27,8.04,2.86,1.08,1.78,[],

15343,This Virtual Night,C. S. Friedman,116395.0,43.59,8.8,3.46,1.3,2.16,"['Science Fiction', 'Space Opera', 'Fiction', 'Science Fiction Fantasy', 'Cyberpunk', 'Fantasy']",2020.0

15345,Three Streets,Yoko Tawada,19936.0,59.61,8.2,3.64,1.43,2.21,"['Short Stories', 'Fiction', 'Japan', 'Japanese Literature', 'Historical', 'Novella']",2022.0

15360,Remembrance,Danielle Steel,174482.0,34.93,9.04,3.96,1.41,2.55,"['Romance', 'Fiction', 'Chick Lit', 'Contemporary', 'Historical Fiction', 'Contemporary Romance', 'Drama']",1981.0

15381,Bitter Magic,Lee Hayton,30116.0,58.56,7.07,2.62,0.76,1.86,[],2017.0

15385,The Ghost,Danielle Steel,124676.0,29.17,10.02,3.96,1.42,2.54,"['Romance', 'Fiction', 'Historical Fiction', 'Contemporary', 'Chick Lit', 'Paranormal', 'Contemporary Romance']",1997.0

15398,Mad,Renee Miller,68223.0,42.91,9.67,3.16,0.81,2.35,[],

15400,The Pact,Linda Castillo,16994.0,66.1,6.29,1.97,0.54,1.42,"['Mystery', 'Amish', 'Fiction', 'Novella', 'Suspense', 'Audiobook', 'Thriller']",2020.0

15406,The Beautiful Dead,Kim Hunt,64234.0,69.74,5.83,2.13,0.79,1.34,['Crime'],2020.0

15430,The King of Space Must Die,Barry J. Hutchinson,89804.0,44.66,7.64,3.61,1.46,2.16,[],

15431,Don't Blink,Vanessa Robertson,61976.0,37.81,9.36,3.1,1.1,2.0,[],2020.0

15434,Silent Court,M. J. Trow,76331.0,48.59,7.87,2.79,0.87,1.92,"['Mystery', 'Historical Fiction', 'Historical Mystery']",2012.0

15443,Murder At the Flea Club,Matthew Head,60193.0,28.68,9.6,4.06,1.36,2.7,[],

15453,The Lies You Told,Emerald O'Brien,66277.0,34.81,8.73,2.39,0.46,1.93,[],

15458,For Better Or Worse,Al Lamanda,58130.0,41.87,7.12,1.88,0.35,1.53,[],2019.0

15461,The Eagle and the Viper,Loren D. Estleman,80273.0,55.18,7.24,2.14,0.78,1.35,[],

15466,The Forests,Sandrine Collette,68714.0,54.0,9.52,3.02,0.75,2.27,"['France', 'Fiction', 'Dystopia', 'Science Fiction', 'Novels', 'Science Fiction Fantasy', 'Post Apocalyptic']",2020.0

15480,Closer,Roderick Gordon & Brian Williams,132491.0,51.41,7.65,3.33,1.17,2.16,[],

15485,No More Secrets,Paul J. Teague,47357.0,34.22,11.37,3.11,0.91,2.19,[],2019.0

15499,The Enemy,Christopher Hitchens,5672.0,25.2,5.96,3.21,1.59,1.62,"['Nonfiction', 'Politics', 'History', 'Essays', 'Religion', 'Philosophy', 'War']",2011.0

15506,Sins Of The Fathers,Ruth Rendell,66567.0,47.15,9.21,3.28,1.23,2.05,"['Mystery', 'Crime', 'Fiction', 'Detective', 'British Literature', 'Audiobook', 'Mystery Thriller']",1967.0

15518,Hatched,Joanna Mazurkiewicz,61570.0,40.49,9.17,3.34,1.08,2.26,"['Fantasy', 'Paranormal']",2017.0

15520,Cages,David Mark,88964.0,56.73,7.93,2.54,1.02,1.53,['Thriller'],2021.0

15523,Blood and Tempest,Jon Skovron,118088.0,47.12,8.12,4.26,1.84,2.42,[],

15529,Overthrow,James Samuel,82334.0,46.68,7.04,2.19,0.54,1.65,[],2021.0

15533,Invisible Forces,J. K. Scott,77173.0,54.39,6.93,1.94,0.97,0.96,[],2018.0

15541,Vandals,Olen Steinhauer,11678.0,52.51,7.4,3.16,1.0,2.16,"['Thriller', 'Fiction']",2018.0

15568,Whatever it Takes,Paul Cleave,106027.0,45.58,9.42,2.34,0.41,1.93,"['Thriller', 'Crime', 'Mystery', 'Action']",2019.0

15571,The Woman Who Didn't,H. C. Michaels,82298.0,41.79,10.18,3.12,1.11,2.01,[],2021.0

15587,Playing with Fire,Lili Valente,52937.0,51.47,8.06,3.12,0.96,2.16,"['Audiobook', 'Romance']",2021.0

15595,"Ann Devine, Ready for Her Close Up",Colm O'Regan,93768.0,33.0,11.07,2.95,0.55,2.4,[],

15602,First Lady in Charge,Tom Bierdz,109605.0,37.63,8.44,2.84,1.12,1.73,[],

15612,Agency,William Gibson,87727.0,54.37,7.42,3.78,1.57,2.21,"['Science Fiction', 'Fiction', 'Cyberpunk', 'Speculative Fiction', 'Audiobook', 'Time Travel', 'Thriller']",2020.0

15619,Chicago,David Mamet,76848.0,44.72,7.2,2.02,0.59,1.43,"['Plays', 'Drama', 'Theatre', 'Fiction', 'American', 'Own', 'United States']",1977.0

15626,The Ruthless Lady's Guide to Wizardry,C. M. Waggoner,125495.0,44.27,7.88,5.72,3.18,2.54,"['Fantasy', 'Romance', 'LGBT', 'Historical Fiction', 'Fiction', 'Queer', 'Lesbian']",2021.0

15632,Fear,L. Ron Hubbard,38586.0,51.4,8.16,3.68,1.28,2.4,"['Horror', 'Fiction', 'Science Fiction', 'Mystery', 'Thriller', 'Fantasy', 'Classics']",1952.0

15641,The Great Divorce,C. S. Lewis,29889.0,34.1,10.21,3.46,0.99,2.47,"['Christianity', 'Nonfiction']",2012.0

15661,The Legion,Simon Scarrow,132022.0,52.47,6.26,2.73,1.01,1.72,"['Historical Fiction', 'Fiction', 'Historical', 'Roman', 'Adventure', 'Military Fiction', 'War']",2009.0

15665,Vampire Seeker,Tim O'Rourke,62055.0,62.97,7.25,2.65,0.73,1.92,[],

15682,Changeling,Molly Harper,79300.0,57.15,7.57,2.91,1.2,1.71,"['Fantasy', 'Young Adult', 'Magic', 'Fiction', 'Audiobook', 'Paranormal', 'Historical']",2018.0

15691,The Music Box Enigma,R. N. Morris,90858.0,35.75,9.71,3.44,1.39,2.04,"['Mystery', 'Historical Fiction', 'World War I']",2020.0

15715,Murder is Skin Deep,M. G. Cole,63250.0,42.37,9.08,2.97,1.12,1.84,[],2021.0

15723,Wake the Dead,Tracy Gregory,101947.0,42.09,9.82,3.19,1.34,1.85,[],2022.0

15735,The Heart of the Machine,J. Scott Matthews,36468.0,39.33,8.21,3.46,0.96,2.5,[],

15758,Nancy Drew: The Mystery At the Sky Jump,Carolyn Keene,33567.0,47.18,7.78,3.05,1.18,1.87,[],

15760,Tell Me A Lie,C. J. Carver,112208.0,50.9,8.43,2.74,1.14,1.6,"['Fiction', 'Thriller', 'Crime', 'Mystery']",2017.0

15779,Goosebumps: The Girl Who Cried Monster,R. L. Stine,24271.0,59.75,7.15,3.24,1.42,1.82,"['Horror', 'Fiction', 'Childrens', 'Young Adult', 'Middle Grade', 'Fantasy', 'Mystery']",1993.0

15788,The Hardy Boys: Cave-in,Franklin W. Dixon,31402.0,41.9,7.81,2.97,0.96,2.01,[],

15808,Coming Home,Jim Eldridge,17903.0,37.96,9.09,2.68,0.62,2.06,['War'],2018.0

15810,Covenant of SpiesLies,Daniel Kemp,111209.0,24.51,8.29,2.56,0.85,1.71,[],

15835,The Cold Way Home,Julie Keller,97579.0,43.36,8.73,2.89,0.78,2.11,[],

15836,Crime,Irvine Welsh,116125.0,61.38,6.77,2.83,1.08,1.74,[],

15856,Time To Play,K. A. Richardson,86757.0,44.66,9.26,3.15,1.17,1.98,"['Fiction', 'Crime']",2016.0

15860,Death of a Doll,Hilda Lawrence,90654.0,41.01,9.69,2.77,0.86,1.91,[],

15896,Star Wars: Ahsoka,E. K. Johnston,68779.0,31.41,10.01,3.33,1.06,2.28,"['Star Wars', 'Science Fiction', 'Fiction', 'Young Adult', 'Fantasy', 'Audiobook', 'Space Opera']",2016.0

15900,Pursuit,Val St. Crowe,84413.0,43.86,9.8,3.15,0.86,2.29,[],2018.0

15909,Civil Blood,Chris Helper,126073.0,44.88,8.87,2.52,0.8,1.72,[],

15913,Claudine Bourbonnais,Metis Beach,130572.0,44.49,7.52,2.7,0.91,1.79,[],

15939,The Magician's Nephew,C. S. Lewis,41600.0,47.89,9.15,3.86,0.97,2.88,"['Fantasy', 'Classics', 'Fiction', 'Young Adult', 'Childrens', 'Middle Grade', 'Adventure']",1955.0

15940,The People's House,David Papper,99305.0,31.65,6.51,3.32,1.31,2.01,[],

15948,Host of the Unforgiven,G. D. Sheehan,75328.0,53.92,6.35,2.69,0.9,1.79,[],

15949,Divided 2120,Grian Savage,79033.0,51.43,6.25,2.83,1.42,1.4,[],

15958,The Hardy Boys: The Sky Blue Frame,Franklin W. Dixon,26925.0,41.53,8.27,3.06,1.27,1.79,[],

15960,Bio Dungeon Symbiote,Jeffrey Falcon Logue & Jonathan Brooks,96739.0,47.71,7.77,4.01,1.91,2.1,"['Fantasy', 'Audiobook']",2020.0

15964,The 45th,D. W. Buffa,137451.0,20.2,9.83,2.56,0.73,1.83,[],2019.0

15980,One for One,A. J. Stewart,91159.0,45.94,7.77,2.57,0.52,2.05,[],2018.0

15986,The Complexity Paradox,Kenneth L. Mossman,97303.0,54.88,6.47,2.54,1.41,1.13,['Science'],2014.0

16002,Forbidden Falls,V. J. Chambers,18743.0,47.25,9.9,3.25,0.94,2.31,['Thriller'],2021.0

16010,Bring the Heat,G. A. Aiken,101225.0,40.78,8.19,3.16,1.19,1.97,"['Fantasy', 'Romance', 'Dragons', 'Paranormal', 'Paranormal Romance', 'Shapeshifters', 'Magic']",2017.0

16013,The Bodyguard,Mike Ryan,53986.0,27.25,10.25,3.54,1.17,2.37,[],2023.0

16016,Spin,Patricia Cornwell,108296.0,55.56,8.7,2.64,1.11,1.53,"['Mystery', 'Science Fiction', 'Thriller', 'Fiction', 'Mystery Thriller', 'Audiobook', 'Suspense']",2021.0

16017,Hero,R. A. Salvatore,129568.0,42.76,6.04,3.38,1.32,2.05,"['Fantasy', 'Forgotten Realms', 'Fiction', 'Dungeons and Dragons', 'High Fantasy', 'Audiobook', 'Science Fiction Fantasy']",2016.0

16019,Kindred Spirits,Jo Bannister,80706.0,30.36,11.05,3.36,1.27,2.1,"['Mystery', 'Fiction', 'British Literature']",2018.0

16027,Second Skin,Sue Bentley,114599.0,64.57,7.44,2.44,0.87,1.57,[],2019.0

16035,Aquarius,Alathia Morgan,42763.0,28.04,10.89,2.75,0.84,1.92,[],2019.0

16040,Justice,Faye Kellerman,120864.0,44.35,9.0,2.86,0.92,1.94,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Suspense', 'Jewish']",1995.0

16041,Memoirs Found in a Bathtub,Stanislaw Lem,58659.0,50.15,6.81,3.53,1.35,2.19,"['Science Fiction', 'Fiction', 'Polish Literature', 'Dystopia', 'Science Fiction Fantasy', 'Classics', 'Novels']",1961.0

16053,Widows-in-Law,Michele W. Miller,97990.0,42.72,7.88,2.45,0.86,1.59,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Mystery Thriller', 'Audiobook']",2019.0

16070,Breath by Breath,Morgan Llywelyn,50681.0,47.44,10.0,2.61,0.89,1.73,['Fiction'],2021.0

16082,Only One Cure,Jennifer Ruff,68042.0,41.31,8.55,2.49,0.73,1.76,[],

16087,The Years,Annie Ernaux,57723.0,50.8,5.36,1.94,0.73,1.21,"['Nonfiction', 'France', 'Memoir', 'Biography', 'History', 'French Literature', 'Nobel Prize']",2008.0

16090,A Time to Die,Mark Wandrey,153821.0,53.65,6.35,2.59,1.01,1.57,"['Post Apocalyptic', 'Zombies']",2017.0

16105,Druid Master,M. D. Massey,73233.0,47.8,7.24,3.26,1.14,2.12,"['Urban Fantasy', 'Fantasy', 'Magic', 'Supernatural', 'Paranormal', 'Vampires', 'Mythology']",2020.0

16106,Yours,Jasinda Wilder,89038.0,58.79,8.37,3.13,1.02,2.12,"['Contemporary Romance', 'Contemporary', 'Romance', 'Adult', 'Fiction', 'Erotica', 'Death']",2016.0

16108,The Reclaiming,Dillon Patrick McNaight,150330.0,46.85,6.23,3.35,1.17,2.18,[],2017.0

16119,The Wanted,Robert Crais,71928.0,54.98,7.77,1.81,0.44,1.36,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Detective', 'Suspense', 'Mystery Thriller']",2017.0

16150,Heart of the King,A. E. Rayne,176412.0,49.18,8.2,2.97,0.9,2.07,['Fantasy'],2021.0

16157,Babylon's Ashes,James S. A. Corey,168113.0,43.77,8.5,2.43,0.58,1.86,"['Science Fiction', 'Fiction', 'Space Opera', 'Audiobook', 'Space', 'Science Fiction Fantasy', 'Fantasy']",2016.0

16158,Duel to the Death,J. A. Jance,99559.0,28.85,8.83,3.07,1.09,1.98,"['Mystery', 'Fiction', 'Thriller', 'Suspense', 'Audiobook', 'Mystery Thriller', 'Crime']",2018.0

16163,The Hardy Boys: Lost In Gator Swamp,Franklin W. Dixon,29191.0,65.28,6.86,2.26,0.85,1.41,[],

16168,An Echo of Titans,T. C. Edge,304882.0,49.64,8.51,2.76,0.71,2.05,['Fantasy'],2021.0

16211,Goosebumps: Attack of the Mutant,R. L. Stine,20265.0,63.74,6.8,2.97,1.21,1.75,"['Horror', 'Childrens', 'Fiction', 'Young Adult', 'Fantasy', 'Middle Grade', 'Novels']",1994.0

16219,A Queen's Pride,N. D. Jones,70977.0,45.42,8.03,2.03,0.44,1.59,"['Fantasy', 'Romance', 'Paranormal Romance']",2020.0

16240,The Dilemma,Abbie Taylor,102506.0,54.35,9.19,3.02,0.89,2.14,"['Thriller', 'Mystery', 'Fiction']",2011.0

16258,Thrice the Brinded Cat Hath Mewed,Alan Bradley,74719.0,50.07,8.77,3.1,1.29,1.81,[],

16271,Bleak,Jacqueline Druga,48721.0,41.1,9.44,2.59,0.89,1.7,['Science Fiction'],2019.0

16274,Ash,Luke Romyn,137218.0,59.12,6.79,3.5,1.56,1.94,"['Thriller', 'Fantasy', 'Action', 'Paranormal']",2020.0

16276,Murder Stone,Louise Penny,103525.0,53.82,8.09,3.23,1.04,2.19,[],

16295,Fractured Flame,Erin Embly,81616.0,43.94,8.88,3.77,1.36,2.42,"['Urban Fantasy', 'Magic', 'Fae', 'Fantasy', 'Shapeshifters', 'Paranormal', 'Mythology']",2020.0

16296,Anthropocene Rag,Alex Irvine,47417.0,49.84,8.3,2.49,0.48,2.01,[],

16302,Breaking Silence,Mercedes Lackey & Cody Martin,121231.0,42.74,8.81,3.41,1.4,2.01,"['Fantasy', 'Urban Fantasy', 'Young Adult', 'Science Fiction Fantasy']",2020.0

16303,Like Flies from Afar,K. Ferrari,33683.0,51.57,6.39,2.46,0.45,2.01,"['Fiction', 'Mystery', 'Noir', 'Crime', 'Thriller', 'Mystery Thriller', 'Contemporary']",2011.0

16316,The Retreat,Anne Morgellyn,50139.0,46.33,10.14,1.94,0.49,1.45,[],

16325,The Hardy Boys: Terminal Shock,Franklin W. Dixon,31047.0,36.81,8.34,2.82,0.92,1.89,[],

16342,The Touch,Bill O. A.,74224.0,22.25,9.77,2.7,0.81,1.89,[],

16348,Jay Kristoff,Empire of the Vampire,240629.0,68.15,5.92,2.05,0.46,1.59,[],

16361,Belonging,Nancy Thayer,134405.0,64.05,7.27,3.25,1.23,2.02,"['Fiction', 'Chick Lit', 'Romance', 'Womens Fiction', 'Contemporary']",1995.0
